Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Sales Amount,Cost,Profit,Units Sold,Sales Date,Profit Margin
CUST_USQEXX,PROD_MD9PLR,TRANS_3SF3QO,6,45.38,Clothing,51,North America,0.87,3742.51,2021-10-31,2023-02-05,Summer,Morning,Email Campaign,2095.105062488912,3566.1176321649077,-1471.0125696759956,346,2023-09-12,-70.21187605400961
CUST_CRT1QS,PROD_15V2BD,TRANS_7ZYXXI,7,195.45,Electronics,26,North America,0.57,3261.31,2021-06-16,2023-11-02,Spring,Evening,Loyalty Program,2105.063554549684,733.2296221821467,1371.8339323675373,252,2023-10-19,65.16829049662591
CUST_CQ6RS4,PROD_24B1BQ,TRANS_TR1MMJ,14,107.99,Home,39,South America,0.32,6358.32,2020-11-09,2023-05-11,Winter,Morning,Loyalty Program,2766.4825681155726,3695.349039227168,-928.8664711115953,840,2023-06-05,-33.57572109136062
CUST_JJPV2J,PROD_A6K0GP,TRANS_OYQR73,10,63.16,Sports,77,Europe,0.48,1751.95,2020-06-27,2023-04-22,Summer,Afternoon,Email Campaign,2763.0023629086795,2115.003645553098,647.9987173555814,978,2023-12-05,23.45270225080146
CUST_1IYNHV,PROD_IP5RNX,TRANS_VUUA0I,12,170.31,Sports,82,Asia,0.48,5646.9,2020-08-30,2023-09-27,Fall,Morning,Discount,2536.053697826071,2876.5000601186352,-340.4463622925641,149,2023-12-16,-13.42425685167463
CUST_PW2D77,PROD_AW4NW2,TRANS_QY066E,18,190.97,Home,12,North America,0.97,6595.92,2021-04-28,2023-07-09,Spring,Morning,Email Campaign,760.4503460954467,485.46572238823774,274.9846237072089,16,2023-08-31,36.16075988644427
CUST_E376V5,PROD_WSVFTZ,TRANS_369WDT,2,106.57,Clothing,41,North America,0.26,3934.96,2022-01-30,2023-10-24,Spring,Afternoon,Discount,2530.7698446526024,1112.682517664848,1418.0873269877543,367,2023-07-26,56.033832155227635
CUST_XRK8GW,PROD_O4O9JV,TRANS_D1QJMT,13,82.56,Home,50,Asia,0.86,7919.52,2022-11-29,2023-05-17,Summer,Morning,Loyalty Program,928.6091120611923,3836.1485023166338,-2907.5393902554415,835,2023-09-11,-313.10692006905964
CUST_GNSYWV,PROD_4LSJJH,TRANS_EI11AC,12,64.22,Sports,57,Europe,0.04,3555.67,2021-07-19,2023-10-11,Summer,Afternoon,Loyalty Program,718.0653528492493,1101.2922903724389,-383.2269375231896,833,2023-09-15,-53.369367565579275
CUST_ECU3V7,PROD_W8X2NZ,TRANS_QDZI8V,15,32.21,Electronics,67,North America,0.51,6958.44,2022-05-06,2023-12-14,Winter,Evening,Discount,4669.964014971722,1221.2607955450271,3448.7032194266944,781,2023-03-14,73.84860372307554
CUST_VAESL6,PROD_BYMU4O,TRANS_WG4MID,7,169.14,Electronics,54,South America,0.98,5480.27,2022-02-02,2023-04-08,Fall,Afternoon,Discount,3064.255064423751,830.5096701222639,2233.745394301487,118,2023-02-04,72.89684922888607
CUST_L2AUN0,PROD_H3K16L,TRANS_1UNDYM,18,142.77,Electronics,52,Asia,0.27,5819.25,2020-11-13,2023-06-24,Summer,Evening,Loyalty Program,3331.501284810463,559.8409779619766,2771.6603068484865,704,2023-05-09,83.19553468238188
CUST_X1EWL7,PROD_T0JRVU,TRANS_U58ZQM,7,165.32,Home,83,South America,0.67,9989.87,2020-02-12,2023-07-22,Summer,Afternoon,Discount,2068.7889846334824,971.367683743292,1097.4213008901904,317,2023-07-07,53.04655569232042
CUST_P2B999,PROD_MWNYYF,TRANS_LZIKFX,8,123.18,Clothing,76,Europe,0.45,4970.12,2021-08-06,2023-04-28,Summer,Evening,Discount,4554.006370382835,2587.191223205654,1966.8151471771807,288,2023-11-15,43.1886779950165
CUST_X71QKY,PROD_M16QWB,TRANS_CYPKNK,14,28.85,Sports,43,South America,0.32,9953.56,2020-11-02,2023-04-24,Summer,Afternoon,Loyalty Program,3225.8593989403607,1848.7025473390759,1377.1568516012849,908,2023-04-05,42.691161680935544
CUST_37ST5M,PROD_TBL9F1,TRANS_IXA1X5,9,88.12,Electronics,79,Europe,0.94,6143.17,2020-10-01,2023-12-06,Spring,Morning,Loyalty Program,3868.9323606655785,2237.3355535346996,1631.596807130879,351,2023-08-08,42.171758382723254
CUST_I39G61,PROD_FDY1C9,TRANS_B1O4A3,11,189.29,Home,57,South America,0.33,8235.74,2022-12-13,2023-02-08,Fall,Morning,Email Campaign,1905.9560982357978,533.3410736257958,1372.615024610002,297,2023-10-28,72.01713753430784
CUST_E2GL9I,PROD_UQWLRE,TRANS_HTI975,18,102.22,Clothing,41,South America,0.87,5456.91,2021-05-19,2023-03-25,Summer,Afternoon,Email Campaign,4804.058216013715,3218.3599662934553,1585.6982497202594,194,2023-05-05,33.00747364872759
CUST_HRFJ1X,PROD_5V7RAD,TRANS_7RIUU3,4,86.54,Electronics,81,North America,0.73,4044.17,2022-12-18,2023-12-31,Winter,Evening,Discount,4120.260321775744,3147.1740672903993,973.0862544853449,392,2023-07-04,23.617106165417372
CUST_3TFJAM,PROD_ZOVAO5,TRANS_UY0FK8,14,185.28,Home,6,South America,0.1,7211.55,2022-06-23,2023-12-17,Winter,Evening,Discount,4284.347468771264,135.28014901356778,4149.067319757696,443,2023-02-06,96.84245617332327
CUST_E1L9DM,PROD_8IGWNW,TRANS_RKZX6O,7,138.71,Electronics,73,Asia,0.87,527.89,2020-12-21,2023-10-24,Summer,Evening,Discount,943.751910386196,1564.8846233157046,-621.1327129295087,281,2023-09-20,-65.81525357393267
CUST_4O1FDX,PROD_9PE0NT,TRANS_80GIJU,2,109.23,Electronics,71,North America,0.08,8848.75,2022-03-07,2023-07-22,Summer,Evening,Discount,1427.7197185689756,321.6438777860339,1106.0758407829417,901,2023-04-20,77.47149712911282
CUST_IBJ7FZ,PROD_E11IC8,TRANS_XIGT1W,3,176.5,Clothing,21,South America,0.49,1296.95,2022-12-14,2023-05-31,Winter,Evening,Loyalty Program,1499.5703384495275,3178.8178286890843,-1679.2474902395568,301,2023-06-27,-111.9819088963713
CUST_3W8UOH,PROD_QIDSE0,TRANS_LFAJ8O,2,188.51,Electronics,32,Asia,0.2,9611.7,2020-09-27,2023-04-08,Winter,Afternoon,Email Campaign,1427.4551939096687,2962.2152483465325,-1534.7600544368638,898,2023-05-22,-107.5172139192192
CUST_WL6SLY,PROD_CEQ6C6,TRANS_HXN2G0,16,183.41,Home,31,Asia,0.69,7257.13,2021-04-25,2023-05-15,Summer,Afternoon,Discount,4291.499994311011,3612.8529724579666,678.647021853044,426,2023-05-14,15.813748636902863
CUST_AJKQ4Y,PROD_DJXRG9,TRANS_SATM8H,16,29.54,Electronics,45,Asia,0.01,298.69,2022-12-27,2023-10-27,Spring,Evening,Loyalty Program,256.23549652210136,983.7956378648028,-727.5601413427014,250,2023-05-29,-283.94197963120473
CUST_A7SNXF,PROD_2TTBKE,TRANS_8W835M,5,120.56,Home,35,Europe,0.31,4533.38,2022-04-14,2023-09-12,Winter,Afternoon,Discount,472.88994600579406,1852.3687383548056,-1379.4787923490117,934,2023-10-15,-291.71243838034775
CUST_JFHMRX,PROD_VEIU0V,TRANS_HTH5LD,1,149.62,Clothing,42,South America,0.06,4480.32,2021-01-17,2023-07-28,Fall,Afternoon,Loyalty Program,1442.1828660865283,778.7271147993711,663.4557512871572,743,2023-09-15,46.00358019004167
CUST_K157YS,PROD_TTHMJH,TRANS_12A77C,14,79.8,Clothing,13,Europe,0.56,2133.58,2020-05-16,2023-01-16,Summer,Afternoon,Discount,1079.3775757822739,1516.377991172772,-437.0004153904981,515,2023-02-08,-40.48633445750289
CUST_WEGDN2,PROD_YOK8YB,TRANS_DWB60P,7,46.56,Electronics,25,North America,0.94,1630.43,2022-02-13,2023-07-18,Summer,Evening,Email Campaign,1236.112108025957,2112.860843689192,-876.7487356632348,686,2023-11-01,-70.92793040134383
CUST_55OLQZ,PROD_R5AZJB,TRANS_RQGTZH,8,69.59,Clothing,87,Asia,0.74,698.1,2020-09-24,2023-08-08,Summer,Afternoon,Discount,4009.92162734117,260.6566198624264,3749.2650074787434,752,2023-10-10,93.49970787246387
CUST_HUVSLW,PROD_3H83B9,TRANS_4AUJPU,8,89.58,Sports,7,North America,0.13,6803.25,2022-07-08,2023-08-21,Summer,Afternoon,Email Campaign,2859.32031007103,2873.7381221756714,-14.417812104641598,998,2023-11-08,-0.504239138716272
CUST_PK4WRE,PROD_RZLG53,TRANS_HJZB18,1,190.58,Sports,15,North America,0.19,7157.55,2022-01-03,2023-08-17,Summer,Evening,Discount,128.27624033554318,2196.0087734657473,-2067.732533130204,406,2023-01-14,-1611.9372751504552
CUST_8YWXUV,PROD_92HWGI,TRANS_UVVNKO,14,45.11,Clothing,83,South America,0.49,5214.67,2022-10-23,2023-06-01,Winter,Afternoon,Loyalty Program,2203.6815519505567,3324.3881179821597,-1120.706566031603,616,2023-12-25,-50.85610328042297
CUST_WFUHOK,PROD_I1QQSO,TRANS_DVKSRA,16,148.87,Electronics,48,Asia,0.07,2706.4,2022-12-22,2023-01-21,Spring,Evening,Email Campaign,2098.636141566759,1123.532979705229,975.1031618615298,801,2023-12-27,46.46366001938556
CUST_C7SMSW,PROD_OGBREW,TRANS_OOUEN5,6,136.97,Electronics,18,South America,0.52,7576.41,2020-08-18,2023-10-13,Summer,Evening,Discount,658.3318202782633,3618.118365813555,-2959.7865455352917,244,2023-10-08,-449.58886299681683
CUST_DECK55,PROD_FAQ3XB,TRANS_4M3YIH,6,49.16,Electronics,41,Asia,0.55,9614.62,2020-06-26,2023-11-14,Spring,Evening,Loyalty Program,3413.09476414714,3994.8422994702514,-581.7475353231116,800,2023-02-22,-17.0445761258691
CUST_GAZJVS,PROD_P7BRKH,TRANS_CHV77Q,2,122.49,Home,67,South America,0.92,736.78,2022-04-27,2023-02-07,Winter,Morning,Discount,3540.2762230595063,3681.228831591814,-140.95260853230775,367,2023-01-11,-3.9814014402101234
CUST_3RXMNL,PROD_LB07EK,TRANS_1O9HIQ,9,178.53,Clothing,7,Asia,0.49,9299.67,2020-10-02,2023-05-25,Summer,Morning,Email Campaign,3632.3767733552786,3122.675279540959,509.70149381431975,785,2023-06-12,14.032175779592961
CUST_UUXR1A,PROD_QT0JF6,TRANS_BW0EDK,10,77.77,Clothing,61,Europe,0.64,7416.42,2020-12-25,2023-12-11,Spring,Afternoon,Loyalty Program,3669.507633237101,3258.856771351434,410.6508618856669,120,2023-07-02,11.190898151188918
CUST_GFWX3W,PROD_PVO4OV,TRANS_WPP68X,9,150.94,Home,12,Asia,0.1,1926.1,2022-03-14,2023-04-11,Summer,Evening,Discount,100.25885196825432,2316.2897580511167,-2216.030906082862,850,2023-07-05,-2210.309476498434
CUST_5O3LCE,PROD_7UOUYE,TRANS_FOJSPJ,14,113.77,Electronics,22,Asia,0.13,2489.92,2022-09-24,2023-10-26,Fall,Evening,Discount,4774.211938848939,801.1077585048115,3973.1041803441276,440,2023-02-06,83.22010483057947
CUST_8XA11X,PROD_LW0GQR,TRANS_IWH2P3,6,87.77,Electronics,62,South America,0.03,7185.33,2022-05-12,2023-04-09,Fall,Afternoon,Email Campaign,4089.622958567849,2724.3107063334833,1365.3122522343656,771,2023-01-09,33.38479527492888
CUST_P956YM,PROD_N1YVUM,TRANS_SJ5N26,16,95.82,Electronics,49,Asia,0.17,7669.69,2020-11-26,2023-09-30,Winter,Morning,Loyalty Program,4529.510313287498,2865.3743581367294,1664.135955150769,504,2023-01-28,36.73986457805295
CUST_5NXEJG,PROD_B95ZNH,TRANS_O2UCFU,19,36.56,Electronics,76,Europe,0.08,2385.59,2020-09-26,2023-02-03,Fall,Afternoon,Discount,176.65214700642724,3942.2713040582275,-3765.6191570518004,582,2023-11-07,-2131.6577357617925
CUST_LXPQ75,PROD_F0ET6U,TRANS_83AM9K,7,82.43,Clothing,40,Europe,0.6,6236.82,2020-01-02,2023-12-23,Fall,Evening,Loyalty Program,4675.908099350123,2188.140199212471,2487.767900137652,433,2023-06-23,53.203951987067754
CUST_AWVBMV,PROD_GPAB33,TRANS_LO1AOH,12,53.7,Clothing,37,North America,0.37,8179.34,2020-11-24,2023-01-08,Spring,Evening,Loyalty Program,4067.963790571713,1121.9076093489728,2946.0561812227406,183,2023-05-07,72.4209047300468
CUST_WQF0CW,PROD_78WP3T,TRANS_KJDD4K,11,59.6,Sports,20,North America,0.59,592.58,2021-09-04,2023-01-15,Spring,Afternoon,Discount,4202.373800497623,2750.506460871052,1451.8673396265713,461,2023-03-11,34.548743366300464
CUST_3GWFMA,PROD_LJ6Z17,TRANS_NNC1Y0,17,66.39,Clothing,69,North America,0.14,2600.64,2021-05-19,2023-11-28,Fall,Evening,Email Campaign,557.1081851376457,3918.5344876824956,-3361.42630254485,759,2023-10-10,-603.370474931065
CUST_DZ4OQ7,PROD_UQSAKK,TRANS_3WVRVT,7,129.18,Electronics,40,Asia,0.35,3598.5,2020-03-01,2023-10-01,Summer,Afternoon,Loyalty Program,3720.0123417011287,749.9949376629213,2970.017404038207,118,2023-09-23,79.83891264941462
CUST_O5JIGG,PROD_JQJCJA,TRANS_ARVY6I,6,54.44,Home,38,North America,0.8,415.92,2020-04-24,2023-04-07,Winter,Evening,Email Campaign,4803.591779246246,1337.6917782156306,3465.9000010306154,31,2023-05-31,72.15225939899635
CUST_TXVZTA,PROD_JZ5C3V,TRANS_989AZE,7,165.97,Sports,29,South America,0.94,8851.68,2022-02-11,2023-09-20,Summer,Morning,Discount,3424.8819729489874,2190.4297674020904,1234.452205546897,977,2023-05-29,36.04364224218724
CUST_Q5E1UK,PROD_R2K98M,TRANS_PUCWZ8,16,125.08,Sports,17,North America,0.95,4435.01,2022-03-23,2023-07-30,Spring,Morning,Discount,2895.7508826605717,722.347807783919,2173.4030748766527,149,2023-08-06,75.05490502966758
CUST_G5N5AZ,PROD_4EEYGQ,TRANS_D8G4O0,16,118.12,Electronics,79,Asia,0.44,6102.62,2021-12-06,2023-06-12,Summer,Morning,Loyalty Program,4733.585420970086,137.7715261037565,4595.813894866329,528,2023-05-06,97.08948896340985
CUST_XMZLUJ,PROD_HTLXD1,TRANS_QQUF9J,4,124.4,Clothing,67,North America,0.62,4668.46,2021-11-20,2023-09-03,Spring,Evening,Discount,2270.3918964987365,1381.08333364294,889.3085628557965,273,2023-01-03,39.16982632942072
CUST_TMXLZ1,PROD_7BEGX8,TRANS_0NOQLL,9,27.26,Electronics,86,North America,0.5,4250.27,2022-03-05,2023-11-13,Fall,Evening,Email Campaign,3036.538474921346,3468.2146659291793,-431.6761910078335,864,2023-07-06,-14.216061959136383
CUST_BGDRU1,PROD_I010JU,TRANS_R4MIXB,5,58.13,Home,46,North America,0.1,4320.54,2022-08-14,2023-07-13,Summer,Morning,Email Campaign,2434.057638122394,221.70017732867356,2212.3574607937207,385,2023-02-12,90.89174496707109
CUST_VKMLLT,PROD_LKU92A,TRANS_E7YSQ7,8,25.2,Home,18,Asia,0.56,688.73,2021-05-16,2023-08-10,Fall,Afternoon,Loyalty Program,4670.9464846654655,1744.269783116824,2926.676701548641,880,2023-04-09,62.65703773650172
CUST_R25NTW,PROD_OS7O71,TRANS_7UNS61,1,134.0,Electronics,50,Europe,0.78,6504.51,2022-01-27,2023-01-11,Fall,Afternoon,Loyalty Program,472.8151611509856,3060.6930530580257,-2587.87789190704,102,2023-09-20,-547.3339487691776
CUST_LMDEJC,PROD_BPJXUM,TRANS_5KHDPS,17,102.65,Sports,88,North America,0.38,8482.92,2022-01-04,2023-05-04,Summer,Morning,Email Campaign,2555.486534044206,3815.0712577979966,-1259.5847237537905,72,2023-07-09,-49.28942911549702
CUST_SPJL1I,PROD_K5VL87,TRANS_J79JHF,4,125.38,Clothing,36,Asia,0.2,4700.58,2022-09-19,2023-05-26,Spring,Evening,Email Campaign,3466.0669627886477,3942.6278260675076,-476.56086327885987,705,2023-02-11,-13.749326495857414
CUST_57CSSW,PROD_HFMQH9,TRANS_FKGWOS,4,67.11,Electronics,75,Asia,0.34,8324.88,2022-03-12,2023-02-12,Winter,Evening,Email Campaign,3980.342038268961,1716.7790534045296,2263.562984864431,834,2023-04-07,56.86855458906361
CUST_UL45BE,PROD_XKFJCV,TRANS_3PQD9Q,14,183.47,Home,63,North America,0.72,5006.76,2020-05-10,2023-05-05,Winter,Evening,Discount,2956.791372476268,3804.0179627975144,-847.2265903212465,623,2023-09-17,-28.65358030356085
CUST_95RR7D,PROD_ZGI3PW,TRANS_UIQ2H4,15,140.32,Electronics,46,Asia,0.2,4094.12,2022-09-14,2023-01-30,Fall,Evening,Loyalty Program,4553.696946195125,189.90494445941178,4363.792001735713,805,2023-08-06,95.8296534287797
CUST_4IA9PZ,PROD_4XSIGH,TRANS_7XNSK6,16,100.9,Sports,74,South America,0.97,9388.8,2022-03-16,2023-10-09,Spring,Morning,Discount,4715.758089730972,2996.3719050942973,1719.3861846366744,408,2023-05-16,36.4604407588423
CUST_J8EUSY,PROD_BGCIWC,TRANS_9RI6C7,17,176.89,Electronics,54,North America,0.03,7044.9,2020-12-26,2023-06-18,Fall,Evening,Loyalty Program,415.16419364855926,2588.846836802771,-2173.6826431542117,347,2023-12-06,-523.5718003644255
CUST_YG84JT,PROD_7PGXW4,TRANS_2OUTE5,16,136.71,Clothing,32,South America,0.26,818.67,2020-04-20,2023-01-02,Fall,Morning,Loyalty Program,2071.6156437527343,1035.6113374653016,1036.0043062874327,852,2023-05-25,50.009484597765905
CUST_6NB2JK,PROD_DZPS0K,TRANS_QNC3AS,12,20.01,Clothing,36,Asia,0.14,4813.24,2021-03-25,2023-05-02,Fall,Morning,Email Campaign,214.94920643365674,2053.908077684613,-1838.9588712509562,367,2023-01-05,-855.531826221719
CUST_PCQ0RO,PROD_MN4STO,TRANS_L9PBMP,13,158.57,Home,33,Europe,0.99,1674.97,2021-05-22,2023-11-08,Summer,Morning,Email Campaign,1714.1416211347703,561.7372641539577,1152.4043569808127,830,2023-05-16,67.22923839967875
CUST_HF4JV0,PROD_YL51TG,TRANS_7PMLLL,16,194.14,Sports,62,North America,0.16,7963.92,2022-02-17,2023-10-29,Winter,Evening,Loyalty Program,2730.6542680559505,3492.808746258666,-762.1544782027154,789,2023-01-07,-27.911057328591077
CUST_FVM278,PROD_KYABB1,TRANS_M74G3J,9,158.96,Sports,76,South America,0.89,9243.26,2022-08-15,2023-07-05,Summer,Evening,Email Campaign,4562.895159498749,1463.6974379053095,3099.19772159344,618,2023-02-06,67.92173857296993
CUST_KPZJTB,PROD_A1Q8LC,TRANS_ZMN742,17,101.81,Sports,69,North America,0.47,9348.44,2021-07-30,2023-10-29,Summer,Evening,Discount,4248.116180080474,2522.8756583395802,1725.2405217408937,549,2023-11-07,40.611895922964415
CUST_OQTOY0,PROD_J2M0LA,TRANS_OVDHKP,14,134.43,Electronics,51,Asia,0.41,9235.63,2021-07-01,2023-05-01,Spring,Evening,Email Campaign,724.74866069273,677.1663308346859,47.58232985804409,291,2023-03-08,6.5653560246063645
CUST_XFPC3V,PROD_6PJGCH,TRANS_KYZTEI,3,112.08,Sports,68,North America,0.8,8190.27,2020-06-06,2023-06-05,Fall,Evening,Discount,555.848836230389,864.351136293268,-308.50230006287904,422,2023-11-21,-55.50111468345516
CUST_QZQWA8,PROD_KD3MH6,TRANS_AMITO2,13,29.95,Sports,13,Europe,0.77,5172.74,2021-03-15,2023-02-02,Winter,Evening,Loyalty Program,2987.4099599076685,3968.2276646724504,-980.8177047647819,181,2023-01-05,-32.83170766408959
CUST_4SFU7T,PROD_O2MDC7,TRANS_Y4EKB5,10,190.7,Clothing,23,Asia,0.64,9727.03,2020-09-11,2023-03-13,Fall,Morning,Loyalty Program,2707.3780650480353,3024.691258043251,-317.31319299521556,655,2023-09-30,-11.72031335747657
CUST_3WIFYF,PROD_9XY0P1,TRANS_UMJ0I3,5,60.58,Sports,76,North America,0.64,3868.67,2021-07-06,2023-05-18,Fall,Afternoon,Email Campaign,1405.250443007117,3849.7888856075797,-2444.538442600463,114,2023-02-27,-173.95749311200058
CUST_RUWZZ4,PROD_QQTTUT,TRANS_B728I1,5,82.29,Home,5,North America,0.66,7347.47,2020-02-01,2023-12-13,Winter,Evening,Email Campaign,4507.320114313792,1218.6121025875743,3288.7080117262176,238,2023-06-04,72.96371077089341
CUST_0KC34F,PROD_BIMFE3,TRANS_IPFR8A,16,180.05,Electronics,69,North America,0.56,7958.92,2022-09-14,2023-08-19,Fall,Afternoon,Discount,4644.095406361612,700.0233626482906,3944.0720437133214,938,2023-12-26,84.92659384883913
CUST_XT3QG2,PROD_RQVHAK,TRANS_6WTRKW,9,25.77,Clothing,37,Asia,0.44,1118.32,2021-04-29,2023-01-24,Summer,Morning,Discount,2072.7960478667974,2037.1204307413823,35.6756171254151,94,2023-04-23,1.721134945337743
CUST_WOUGHJ,PROD_XK8EM2,TRANS_M73J6W,4,39.33,Home,81,Europe,0.33,9180.95,2021-11-08,2023-02-28,Winter,Morning,Loyalty Program,4462.482529856249,2003.9397147980064,2458.542815058243,260,2023-04-02,55.093612100649295
CUST_OI63WH,PROD_ABQW9Y,TRANS_JS7TFZ,2,62.23,Home,43,North America,0.04,7923.56,2020-03-15,2023-02-10,Summer,Afternoon,Email Campaign,1981.3495818885658,741.0387293440521,1240.3108525445136,107,2023-11-20,62.59929413174452
CUST_4FKC4A,PROD_JYZN6R,TRANS_OAHGRY,18,52.64,Clothing,54,Asia,0.46,3107.72,2021-07-22,2023-10-25,Fall,Morning,Email Campaign,3710.402475965531,2946.2172998465703,764.1851761189605,244,2023-09-01,20.595748872771605
CUST_D28LY3,PROD_FZZUAL,TRANS_ZCQHFL,18,65.46,Sports,54,Europe,0.08,6594.89,2021-04-05,2023-03-02,Spring,Evening,Loyalty Program,2432.116865983848,1479.0212610329995,953.0956049508486,423,2023-10-11,39.1879032739366
CUST_JYZR9W,PROD_RJI6FF,TRANS_Z5JYTH,1,87.38,Home,52,North America,0.69,113.61,2020-02-16,2023-02-16,Spring,Morning,Email Campaign,700.6574668851966,786.1426621755433,-85.48519529034661,335,2023-03-30,-12.200711379038715
CUST_2RD4J9,PROD_810DH5,TRANS_I49WYZ,6,173.73,Sports,34,Asia,0.05,2621.67,2022-02-23,2023-02-10,Summer,Evening,Discount,4646.877586061405,1361.334408445989,3285.543177615416,23,2023-06-27,70.7043195514899
CUST_TMN3U6,PROD_LBFPSP,TRANS_SFQHS9,8,106.06,Sports,74,Asia,0.98,4470.21,2021-03-27,2023-07-02,Fall,Morning,Loyalty Program,2325.0733075499293,2276.45186355831,48.621443991619344,873,2023-08-16,2.0911789677227297
CUST_3XP355,PROD_AGCJ9T,TRANS_XOUTZZ,14,106.65,Clothing,51,South America,0.41,8367.25,2020-01-13,2023-08-05,Summer,Evening,Discount,3698.9864975797777,2919.5601821127507,779.426315467027,271,2023-12-28,21.071347948336673
CUST_C80UJQ,PROD_NGADTL,TRANS_MIY3EQ,18,140.31,Clothing,85,North America,0.66,530.09,2021-01-18,2023-01-25,Summer,Afternoon,Discount,1899.1516907133316,1953.4689999270638,-54.31730921373219,986,2023-03-08,-2.860082713736801
CUST_KC22NA,PROD_DRIUMK,TRANS_YNY34A,13,51.84,Home,69,North America,0.74,3684.27,2020-12-20,2023-12-14,Summer,Evening,Loyalty Program,192.51630502354982,2126.100209822075,-1933.5839047985253,140,2023-05-02,-1004.3740994104354
CUST_S5WNVH,PROD_3TX602,TRANS_W7UD27,11,68.81,Clothing,59,North America,0.79,8358.63,2021-10-25,2023-12-06,Winter,Evening,Discount,592.598757589996,598.8364469738561,-6.237689383860129,466,2023-06-08,-1.0525991328817175
CUST_IB8JRU,PROD_XF3HXT,TRANS_JWM7BT,19,109.86,Electronics,31,Asia,0.29,4520.24,2021-08-20,2023-02-17,Spring,Evening,Email Campaign,2531.4754495006296,3663.0291525975167,-1131.5537030968871,454,2023-12-23,-44.69937495621783
CUST_EELVT1,PROD_6UNB7I,TRANS_6JQGF4,11,76.0,Electronics,86,North America,0.45,2725.16,2021-05-16,2023-06-23,Fall,Evening,Loyalty Program,3480.8253499191756,3718.4605820685756,-237.63523214940005,384,2023-09-25,-6.826979473558417
CUST_Y1QUU4,PROD_S1GSUF,TRANS_3D38C8,7,67.23,Sports,51,South America,0.8,2007.24,2020-09-23,2023-07-09,Fall,Afternoon,Loyalty Program,1740.2031002384674,2749.5350321511146,-1009.3319319126472,594,2023-07-02,-58.000812191078964
CUST_OD4VVB,PROD_ZPMWYC,TRANS_UQQLPH,4,109.43,Electronics,55,North America,0.24,8322.66,2020-02-21,2023-12-01,Winter,Afternoon,Email Campaign,3507.8934499704865,119.64406528939759,3388.249384681089,377,2023-12-23,96.5892902108984
CUST_D80XFB,PROD_XB3WKQ,TRANS_HZW8AQ,10,88.35,Electronics,7,Europe,0.93,2588.72,2020-11-19,2023-06-04,Fall,Evening,Loyalty Program,3523.3143882165846,2171.443152818138,1351.8712353984465,438,2023-01-04,38.36930476370945
CUST_ZP7NKH,PROD_V7NH90,TRANS_OVBVVZ,16,198.11,Clothing,49,South America,0.71,151.49,2020-10-13,2023-03-12,Spring,Evening,Discount,3549.285945906371,2535.4149397500237,1013.8710061563474,856,2023-05-01,28.565492372507002
CUST_JXM5BG,PROD_VO6JHL,TRANS_RQTCP9,19,110.38,Home,77,North America,0.73,6708.65,2021-08-01,2023-11-15,Summer,Evening,Email Campaign,2513.357084700491,3978.8841806845344,-1465.5270959840432,422,2023-08-18,-58.30954562346581
CUST_VP2AL9,PROD_VUEWPR,TRANS_K1D60X,4,181.8,Home,31,Europe,0.69,2853.83,2022-03-28,2023-08-09,Winter,Afternoon,Loyalty Program,4582.942135595369,3984.4644730194473,598.4776625759218,156,2023-10-25,13.058809054724705
CUST_3435F3,PROD_EFRMSY,TRANS_ANVAS1,3,48.36,Sports,64,South America,0.0,5182.73,2022-07-29,2023-04-10,Spring,Evening,Loyalty Program,2497.062938105016,3437.5643795359515,-940.5014414309353,335,2023-08-07,-37.66430661714389
CUST_6NJ1JP,PROD_NGDBVO,TRANS_23UFLJ,6,119.83,Home,57,Europe,0.07,1346.67,2020-02-19,2023-02-24,Winter,Morning,Discount,2306.299448133527,302.1324185031484,2004.1670296303787,531,2023-07-01,86.8996882105807
CUST_92HUPD,PROD_A7B3B0,TRANS_7G76TF,1,167.77,Clothing,76,Europe,0.23,1583.43,2020-11-15,2023-03-29,Spring,Morning,Loyalty Program,1076.9660131520723,3815.4417435759833,-2738.475730423911,581,2023-10-05,-254.27689425490036
CUST_9NRUP5,PROD_GQO05U,TRANS_9PW2XM,6,197.06,Electronics,36,North America,0.54,7176.49,2022-06-05,2023-06-26,Winter,Morning,Loyalty Program,1607.5099280460488,2470.0119262503963,-862.5019982043475,960,2023-09-14,-53.65453632082578
CUST_H2BTT3,PROD_ZKANKV,TRANS_5LDMWB,1,50.85,Clothing,60,Europe,0.98,4446.57,2021-02-13,2023-11-15,Summer,Afternoon,Loyalty Program,307.4390133396864,3213.502743392759,-2906.0637300530725,132,2023-10-31,-945.2488474005706
CUST_NBRC2I,PROD_FHH7TT,TRANS_81HRN7,14,199.1,Electronics,52,South America,0.9,7630.91,2021-09-23,2023-06-03,Winter,Afternoon,Email Campaign,3204.322938719234,1658.4117562591216,1545.9111824601125,768,2023-02-12,48.244550004002164
CUST_EWGG4I,PROD_BFASU8,TRANS_RTETF9,9,72.94,Electronics,64,North America,0.55,2941.59,2020-08-03,2023-02-15,Fall,Evening,Discount,1317.825145242755,1312.6944113766297,5.130733866125411,721,2023-12-24,0.3893334320298073
